"automated_textmining","coexpression","combined_score","database_annotated","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.477","0.343","0.813","0.5","0.0","0.0","0.0","interacts with","CDC45 (interacts with) E2F1","0.0","9606.ENSP00000405726","9606.ENSP00000345571","0.0","false","interacts with","CDC45 (interacts with) E2F1"
"0.402","0.738","0.836","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) UBE2C","0.0","9606.ENSP00000405726","9606.ENSP00000348838","0.0","false","interacts with","CDC45 (interacts with) UBE2C"
"0.573","0.708","0.87","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) RRM2","0.0","9606.ENSP00000405726","9606.ENSP00000353770","0.0","false","interacts with","CDC45 (interacts with) RRM2"
"0.645","0.9","0.963","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) EXO1","0.0","9606.ENSP00000405726","9606.ENSP00000355506","0.0","false","interacts with","CDC45 (interacts with) EXO1"
"0.371","0.658","0.776","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) CENPF","0.0","9606.ENSP00000405726","9606.ENSP00000355922","0.0","false","interacts with","CDC45 (interacts with) CENPF"
"0.448","0.631","0.787","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) TTK","0.0","9606.ENSP00000405726","9606.ENSP00000358813","0.0","false","interacts with","CDC45 (interacts with) TTK"
"0.508","0.664","0.896","0.0","0.421","0.0","0.0","interacts with","CDC45 (interacts with) CEP55","0.0","9606.ENSP00000405726","9606.ENSP00000360540","0.0","false","interacts with","CDC45 (interacts with) CEP55"
"0.346","0.782","0.856","0.0","0.067","0.0","0.0","interacts with","CDC45 (interacts with) RAD54L","0.0","9606.ENSP00000405726","9606.ENSP00000361043","0.0","false","interacts with","CDC45 (interacts with) RAD54L"
"0.689","0.801","0.935","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) CDCA8","0.0","9606.ENSP00000405726","9606.ENSP00000362146","0.0","false","interacts with","CDC45 (interacts with) CDCA8"
"0.284","0.789","0.842","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) ZWINT","0.0","9606.ENSP00000405726","9606.ENSP00000363055","0.0","false","interacts with","CDC45 (interacts with) ZWINT"
"0.357","0.598","0.73","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) KIF4A","0.0","9606.ENSP00000405726","9606.ENSP00000363524","0.0","false","interacts with","CDC45 (interacts with) KIF4A"
"0.282","0.652","0.748","0.0","0.07","0.0","0.0","interacts with","CDC45 (interacts with) HMMR","0.0","9606.ENSP00000405726","9606.ENSP00000377492","0.0","false","interacts with","CDC45 (interacts with) HMMR"
"0.532","0.585","0.797","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) KIF20A","0.0","9606.ENSP00000405726","9606.ENSP00000378356","0.0","false","interacts with","CDC45 (interacts with) KIF20A"
"0.315","0.651","0.751","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) UBE2T","0.0","9606.ENSP00000405726","9606.ENSP00000494957","0.0","false","interacts with","CDC45 (interacts with) UBE2T"
"0.491","0.692","0.836","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) TK1","0.0","9606.ENSP00000405726","9606.ENSP00000468425","0.0","false","interacts with","CDC45 (interacts with) TK1"
"0.231","0.063","0.86","0.0","0.821","0.0","0.0","interacts with","CDC45 (interacts with) CDKN2A","0.0","9606.ENSP00000405726","9606.ENSP00000418915","0.0","false","interacts with","CDC45 (interacts with) CDKN2A"
"0.516","0.766","0.882","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) HJURP","0.0","9606.ENSP00000405726","9606.ENSP00000414109","0.0","false","interacts with","CDC45 (interacts with) HJURP"
"0.499","0.8","0.895","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) NUSAP1","0.0","9606.ENSP00000405726","9606.ENSP00000499238","0.0","false","interacts with","CDC45 (interacts with) NUSAP1"
"0.746","0.685","0.917","0.0","0.0","0.0","0.0","interacts with","CDC45 (interacts with) TOP2A","0.0","9606.ENSP00000405726","9606.ENSP00000411532","0.0","false","interacts with","CDC45 (interacts with) TOP2A"
"0.652","0.782","0.921","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) DLGAP5","0.0","9606.ENSP00000275517","9606.ENSP00000247191","0.0","false","interacts with","CDCA5 (interacts with) DLGAP5"
"0.447","0.518","0.722","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) NEK2","0.0","9606.ENSP00000275517","9606.ENSP00000355966","0.0","false","interacts with","CDCA5 (interacts with) NEK2"
"0.187","0.682","0.73","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) TYMS","0.0","9606.ENSP00000275517","9606.ENSP00000315644","0.0","false","interacts with","CDCA5 (interacts with) TYMS"
"0.325","0.622","0.734","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) TTK","0.0","9606.ENSP00000275517","9606.ENSP00000358813","0.0","false","interacts with","CDCA5 (interacts with) TTK"
"0.356","0.646","0.762","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) UHRF1","0.0","9606.ENSP00000275517","9606.ENSP00000479617","0.0","false","interacts with","CDCA5 (interacts with) UHRF1"
"0.256","0.773","0.823","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) UBE2T","0.0","9606.ENSP00000275517","9606.ENSP00000494957","0.0","false","interacts with","CDCA5 (interacts with) UBE2T"
"0.269","0.779","0.831","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) HMMR","0.0","9606.ENSP00000275517","9606.ENSP00000377492","0.0","false","interacts with","CDCA5 (interacts with) HMMR"
"0.435","0.716","0.832","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) NUSAP1","0.0","9606.ENSP00000275517","9606.ENSP00000499238","0.0","false","interacts with","CDCA5 (interacts with) NUSAP1"
"0.48","0.696","0.835","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) UBE2C","0.0","9606.ENSP00000275517","9606.ENSP00000348838","0.0","false","interacts with","CDCA5 (interacts with) UBE2C"
"0.66","0.54","0.857","0.0","0.162","0.0","0.0","interacts with","CDCA5 (interacts with) CENPF","0.0","9606.ENSP00000275517","9606.ENSP00000355922","0.0","false","interacts with","CDCA5 (interacts with) CENPF"
"0.388","0.783","0.861","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) HJURP","0.0","9606.ENSP00000275517","9606.ENSP00000414109","0.0","false","interacts with","CDCA5 (interacts with) HJURP"
"0.433","0.785","0.873","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) CEP55","0.0","9606.ENSP00000275517","9606.ENSP00000360540","0.0","false","interacts with","CDCA5 (interacts with) CEP55"
"0.437","0.787","0.875","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) MELK","0.0","9606.ENSP00000275517","9606.ENSP00000298048","0.0","false","interacts with","CDCA5 (interacts with) MELK"
"0.474","0.782","0.88","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) KIF20A","0.0","9606.ENSP00000275517","9606.ENSP00000378356","0.0","false","interacts with","CDCA5 (interacts with) KIF20A"
"0.478","0.785","0.883","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) TPX2","0.0","9606.ENSP00000275517","9606.ENSP00000300403","0.0","false","interacts with","CDCA5 (interacts with) TPX2"
"0.506","0.781","0.887","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) KIF4A","0.0","9606.ENSP00000275517","9606.ENSP00000363524","0.0","false","interacts with","CDCA5 (interacts with) KIF4A"
"0.612","0.775","0.908","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) ZWINT","0.0","9606.ENSP00000275517","9606.ENSP00000363055","0.0","false","interacts with","CDCA5 (interacts with) ZWINT"
"0.638","0.781","0.917","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) TOP2A","0.0","9606.ENSP00000275517","9606.ENSP00000411532","0.0","false","interacts with","CDCA5 (interacts with) TOP2A"
"0.81","0.805","0.961","0.0","0.0","0.0","0.0","interacts with","CDCA5 (interacts with) CDCA8","0.0","9606.ENSP00000275517","9606.ENSP00000362146","0.0","false","interacts with","CDCA5 (interacts with) CDCA8"
"0.604","0.906","0.961","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) DLGAP5","0.0","9606.ENSP00000362146","9606.ENSP00000247191","0.0","false","interacts with","CDCA8 (interacts with) DLGAP5"
"0.247","0.706","0.769","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) E2F8","0.0","9606.ENSP00000362146","9606.ENSP00000250024","0.0","false","interacts with","CDCA8 (interacts with) E2F8"
"0.643","0.731","0.902","0.0","0.064","0.0","0.0","interacts with","CDCA8 (interacts with) MELK","0.0","9606.ENSP00000362146","9606.ENSP00000298048","0.0","false","interacts with","CDCA8 (interacts with) MELK"
"0.397","0.743","0.839","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) PCLAF","0.0","9606.ENSP00000362146","9606.ENSP00000300035","0.0","false","interacts with","CDCA8 (interacts with) PCLAF"
"0.584","0.814","0.919","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) TPX2","0.0","9606.ENSP00000362146","9606.ENSP00000300403","0.0","false","interacts with","CDCA8 (interacts with) TPX2"
"0.66","0.902","0.966","0.0","0.068","0.0","0.0","interacts with","CDCA8 (interacts with) UBE2C","0.0","9606.ENSP00000362146","9606.ENSP00000348838","0.0","false","interacts with","CDCA8 (interacts with) UBE2C"
"0.659","0.611","0.861","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) RRM2","0.0","9606.ENSP00000362146","9606.ENSP00000353770","0.0","false","interacts with","CDCA8 (interacts with) RRM2"
"0.75","0.854","0.962","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) CENPF","0.0","9606.ENSP00000362146","9606.ENSP00000355922","0.0","false","interacts with","CDCA8 (interacts with) CENPF"
"0.46","0.812","0.9","0.0","0.091","0.0","0.0","interacts with","CDCA8 (interacts with) NEK2","0.0","9606.ENSP00000362146","9606.ENSP00000355966","0.0","false","interacts with","CDCA8 (interacts with) NEK2"
"0.522","0.853","0.946","0.0","0.292","0.0","0.0","interacts with","CDCA8 (interacts with) TTK","0.0","9606.ENSP00000362146","9606.ENSP00000358813","0.0","false","interacts with","CDCA8 (interacts with) TTK"
"0.596","0.819","0.923","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) CEP55","0.0","9606.ENSP00000362146","9606.ENSP00000360540","0.0","false","interacts with","CDCA8 (interacts with) CEP55"
"0.459","0.55","0.761","0.0","0.095","0.0","0.0","interacts with","CDCA8 (interacts with) RAD54L","0.0","9606.ENSP00000362146","9606.ENSP00000361043","0.0","false","interacts with","CDCA8 (interacts with) RAD54L"
"0.416","0.498","0.704","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) TK1","0.07","9606.ENSP00000362146","9606.ENSP00000468425","0.0","false","interacts with","CDCA8 (interacts with) TK1"
"0.221","0.684","0.743","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) UHRF1","0.0","9606.ENSP00000362146","9606.ENSP00000479617","0.0","false","interacts with","CDCA8 (interacts with) UHRF1"
"0.344","0.666","0.772","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) DEPDC1","0.0","9606.ENSP00000362146","9606.ENSP00000412292","0.0","false","interacts with","CDCA8 (interacts with) DEPDC1"
"0.394","0.652","0.78","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) ZWINT","0.0","9606.ENSP00000362146","9606.ENSP00000363055","0.0","false","interacts with","CDCA8 (interacts with) ZWINT"
"0.41","0.78","0.864","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) HMMR","0.0","9606.ENSP00000362146","9606.ENSP00000377492","0.0","false","interacts with","CDCA8 (interacts with) HMMR"
"0.624","0.796","0.92","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) TOP2A","0.0","9606.ENSP00000362146","9606.ENSP00000411532","0.0","false","interacts with","CDCA8 (interacts with) TOP2A"
"0.475","0.86","0.923","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) HJURP","0.0","9606.ENSP00000362146","9606.ENSP00000414109","0.0","false","interacts with","CDCA8 (interacts with) HJURP"
"0.591","0.84","0.932","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) KIF4A","0.0","9606.ENSP00000362146","9606.ENSP00000363524","0.0","false","interacts with","CDCA8 (interacts with) KIF4A"
"0.723","0.825","0.949","0.0","0.0","0.0","0.0","interacts with","CDCA8 (interacts with) NUSAP1","0.0","9606.ENSP00000362146","9606.ENSP00000499238","0.0","false","interacts with","CDCA8 (interacts with) NUSAP1"
"0.656","0.907","0.98","0.0","0.434","0.0","0.0","interacts with","CDCA8 (interacts with) KIF20A","0.0","9606.ENSP00000362146","9606.ENSP00000378356","0.0","false","interacts with","CDCA8 (interacts with) KIF20A"
"0.693","0.0","0.723","0.0","0.135","0.0","0.0","interacts with","CDH1 (interacts with) KRAS","0.0","9606.ENSP00000261769","9606.ENSP00000256078","0.0","false","interacts with","CDH1 (interacts with) KRAS"
"0.704","0.059","0.819","0.4","0.048","0.0","0.0","interacts with","CDH1 (interacts with) MMP7","0.0","9606.ENSP00000261769","9606.ENSP00000260227","0.0","false","interacts with","CDH1 (interacts with) MMP7"
"0.712","0.0","0.713","0.0","0.046","0.0","0.0","interacts with","CDH1 (interacts with) CDKN2A","0.0","9606.ENSP00000261769","9606.ENSP00000418915","0.0","false","interacts with","CDH1 (interacts with) CDKN2A"
"0.722","0.054","0.726","0.0","0.0","0.0","0.0","interacts with","CDH1 (interacts with) CXCL12","0.0","9606.ENSP00000261769","9606.ENSP00000379140","0.0","false","interacts with","CDH1 (interacts with) CXCL12"
"0.726","0.055","0.73","0.0","0.0","0.0","0.0","interacts with","CDH1 (interacts with) SOX2","0.0","9606.ENSP00000261769","9606.ENSP00000323588","0.0","false","interacts with","CDH1 (interacts with) SOX2"
"0.581","0.0","0.739","0.4","0.048","0.0","0.0","interacts with","CDH1 (interacts with) MMP3","0.0","9606.ENSP00000261769","9606.ENSP00000299855","0.0","false","interacts with","CDH1 (interacts with) MMP3"
"0.791","0.042","0.804","0.0","0.101","0.0","0.0","interacts with","CDH1 (interacts with) MYC","0.0","9606.ENSP00000261769","9606.ENSP00000478887","0.0","false","interacts with","CDH1 (interacts with) MYC"
"0.742","0.0","0.809","0.0","0.292","0.0","0.0","interacts with","CDH1 (interacts with) KLF4","0.0","9606.ENSP00000261769","9606.ENSP00000363804","0.0","false","interacts with","CDH1 (interacts with) KLF4"
"0.167","0.047","0.829","0.0","0.802","0.0","0.0","interacts with","CDH1 (interacts with) RPSA","0.0","9606.ENSP00000261769","9606.ENSP00000389351","0.0","false","interacts with","CDH1 (interacts with) RPSA"
"0.851","0.0","0.851","0.0","0.0","0.0","0.0","interacts with","CDH1 (interacts with) ITGA1","0.0","9606.ENSP00000261769","9606.ENSP00000282588","0.0","false","interacts with","CDH1 (interacts with) ITGA1"
"0.851","0.043","0.852","0.0","0.0","0.0","0.0","interacts with","CDH1 (interacts with) EGF","0.0","9606.ENSP00000261769","9606.ENSP00000265171","0.0","false","interacts with","CDH1 (interacts with) EGF"
"0.847","0.043","0.862","0.0","0.134","0.0","0.0","interacts with","CDH1 (interacts with) CTNND2","0.0","9606.ENSP00000261769","9606.ENSP00000307134","0.0","false","interacts with","CDH1 (interacts with) CTNND2"
"0.929","0.053","0.93","0.0","0.0","0.0","0.0","interacts with","CDH1 (interacts with) PTEN","0.0","9606.ENSP00000261769","9606.ENSP00000361021","0.0","false","interacts with","CDH1 (interacts with) PTEN"
"0.932","0.0","0.932","0.0","0.0","0.0","0.0","interacts with","CDH1 (interacts with) ERVFRD-1","0.0","9606.ENSP00000261769","9606.ENSP00000420174","0.0","false","interacts with","CDH1 (interacts with) ERVFRD-1"
"0.944","0.042","0.944","0.0","0.046","0.0","0.0","interacts with","CDH1 (interacts with) S100A8","0.0","9606.ENSP00000261769","9606.ENSP00000357721","0.0","false","interacts with","CDH1 (interacts with) S100A8"
"0.836","0.044","0.957","0.75","0.048","0.0","0.0","interacts with","CDH1 (interacts with) MMP9","0.0","9606.ENSP00000261769","9606.ENSP00000361405","0.0","false","interacts with","CDH1 (interacts with) MMP9"
"0.943","0.05","0.959","0.0","0.311","0.0","0.0","interacts with","CDH1 (interacts with) MET","0.0","9606.ENSP00000261769","9606.ENSP00000317272","0.0","false","interacts with","CDH1 (interacts with) MET"
"0.879","0.255","0.967","0.54","0.292","0.0","0.953","interacts with","CDH1 (interacts with) CDH3","0.0","9606.ENSP00000261769","9606.ENSP00000264012","0.061","false","interacts with","CDH1 (interacts with) CDH3"
"0.964","0.139","0.97","0.0","0.108","0.0","0.0","interacts with","CDH1 (interacts with) ERBB2","0.0","9606.ENSP00000261769","9606.ENSP00000269571","0.0","false","interacts with","CDH1 (interacts with) ERBB2"
"0.969","0.0","0.985","0.54","0.0","0.0","0.732","interacts with","CDH1 (interacts with) CDH5","0.0","9606.ENSP00000261769","9606.ENSP00000497290","0.0","false","interacts with","CDH1 (interacts with) CDH5"
"0.995","0.055","0.999","0.0","0.815","0.0","0.0","interacts with","CDH1 (interacts with) EGFR","0.0","9606.ENSP00000261769","9606.ENSP00000275493","0.0","false","interacts with","CDH1 (interacts with) EGFR"
"0.435","0.0","0.728","0.54","0.0","0.0","0.795","interacts with","CDH13 (interacts with) CDH3","0.0","9606.ENSP00000268613","9606.ENSP00000264012","0.0","false","interacts with","CDH13 (interacts with) CDH3"
"0.746","0.0","0.747","0.0","0.046","0.0","0.0","interacts with","CDH13 (interacts with) CDKN2A","0.0","9606.ENSP00000268613","9606.ENSP00000418915","0.0","false","interacts with","CDH13 (interacts with) CDKN2A"
"0.906","0.0","0.906","0.0","0.0","0.0","0.0","interacts with","CDH13 (interacts with) RASSF1","0.0","9606.ENSP00000268613","9606.ENSP00000349547","0.0","false","interacts with","CDH13 (interacts with) RASSF1"
